zone_id,area_km2,n_segments,total_length_m,avg_seg_length_m,n_buildings,total_footprint_m2,avg_footprint_m2,street_density_km_km2,building_density_n_km2,building_coverage_pct
1507,2.1927071772515556,2383,67807213.97640851,28454.558949395094,327,88543.7092059673,270.77586913139845,30923.971371955526,149.13071995772708,4.038100031074475
1060,0.3586843076000502,3015,88293336.87529205,29284.688847526384,68,41890.16031266681,616.0317693039237,246158.90632646036,189.5817535341501,11.678838305738287
1058,0.07096021009483207,2287,65351072.58419569,28575.020806382025,41,9799.766660678775,239.01869904094573,920953.7640440994,577.7885937091662,13.810227798906247
1161,0.3729940972447721,2333,69557917.3077352,29814.795245493016,364,60384.169625243376,165.89057589352575,186485.3031764972,975.8867571599401,16.189041615212776
1056,0.5651488916661175,3570,106009241.30198383,29694.46535069575,410,90464.78629546896,220.64582023285112,187577.54436969274,725.472536611153,16.007248289697497
1024,0.30689949801804717,3096,97909712.26096272,31624.58406361845,206,45358.81455495837,220.18842016970083,319028.5839281665,671.2295110625636,14.779696561214658
1160,0.5673870938760325,2110,66490150.5429693,31511.919688611044,301,55113.96722658891,183.10288115145818,117186.57555065332,530.5020210166518,9.713644850482037
1055,0.24223327014877502,1793,55287902.215177365,30835.41674019931,86,31511.743640865836,366.4156237309981,228242.39701350933,355.02967840536706,13.008842105591825
1054,0.14956409944950386,1454,48121323.942178726,33095.82114317657,97,18141.165025392613,187.02231984940838,321743.81498833915,648.5513592969504,12.129357975720284
1162,0.733488572709401,2302,74425093.97360285,32330.622925109838,594,97737.6738549282,164.5415384763101,101467.2848940063,809.828567343387,13.3250438372747
1133,0.37662820949287773,1033,33205715.423211344,32144.93264589675,54,38773.03097176499,718.019092069722,88165.76821986375,143.37747051053321,10.29477611992264
1159,0.7358465277896267,1324,45147859.24490419,34099.59157470105,573,80949.77724651656,141.2736077600638,61354.99392858676,778.694983750493,11.00090496990964
1134,0.43599978232844655,1190,38796584.581776775,32602.171917459476,256,40595.42344551747,158.5758728340526,88983.03658452426,587.1562564385653,9.31088158547203
1095,2.2343117514305337,2214,70368656.89448416,31783.494532287335,1044,188054.7060464777,180.12902878015103,31494.556142145397,467.2579819407796,8.416672647676599
1092,3.079995256358686,2714,86809532.68472531,31985.8263392503,1220,220537.8870554899,180.7687598815491,28184.95661819804,396.1045061615909,7.160332036232423
1204,2.3439680362911983,2498,72707154.42101139,29106.14668575316,575,174594.29345810844,303.6422494923625,31018.83357422147,245.31051238642658,7.448663580513862
1313,0.18764679138340623,659,21515154.80311486,32648.186347670504,86,23809.914596628358,276.85947205381814,114657.72819506608,458.3078632252331,12.688687305065152
1311,0.5707554669747218,911,31078633.003265653,34114.8551078657,312,57383.79923883802,183.92243345781418,54451.7482556888,546.6439097881092,10.05400781231229
1312,0.5351287030050778,548,19485433.590390008,35557.36056640512,193,62271.520993009624,322.6503678394281,36412.611547403976,360.66090066966314,11.636737226636624
1017,0.7639881506084281,3391,111968583.48091951,33019.34045441448,151,80903.10762497554,535.7821697018247,146558.01060755918,197.64704449898338,10.589576233681843
1023,0.361184161905781,2443,72341790.69528563,29611.866842114465,184,33984.27086379112,184.69712425973435,200290.5950071997,509.435405553576,9.409125440183699
1053,0.3135100762721129,924,27351685.93079559,29601.391699995227,246,38767.06416787443,157.58969173932695,87243.4030064652,784.6637751651812,12.365492244729746
1016,0.23694747831032276,1284,45164988.059135914,35175.22434512143,232,37787.41298005373,162.8767800864385,190611.81144955984,979.1199368501268,15.947590263258563
1022,0.7547405168218491,2126,63896666.9002981,30054.876246612468,214,118250.02733726543,552.5702212021749,84660.44352483125,283.54115782883446,15.667640030139987
1158,0.44391147166784306,762,26196261.11904758,34378.29543182097,352,59133.71997343126,167.99352265179334,59012.354469291444,792.950897793838,13.321061461028899
1052,0.6285618018689156,1663,57023935.06206744,34289.79859414759,581,81539.58094238654,140.3435128096154,90721.28610506876,924.3323381607041,12.972404734099852
1051,0.8347919794099137,1608,57692960.52159029,35878.706792033765,669,82543.52321929854,123.38344277922054,69110.58316872126,801.3972540475216,9.887915223819684
1048,1.4253592321414854,1608,57306383.84264885,35638.298409607494,959,129838.4544792029,135.38942072909583,40204.87084968096,672.8128449129144,9.109174133185448
1011,0.44135181427148756,1854,68072452.98427044,36716.53343272408,283,66032.9888862222,233.33211620573215,154236.25956230285,641.211819797616,14.961531084950632
1015,0.9299441453533603,2701,90903137.95848177,33655.36392391032,731,131808.19537122088,180.31216877047999,97751.18044744545,786.0687156885476,14.173775492842786
1145,0.4278874361389133,1403,57564717.651340425,41029.7346053745,263,54562.27632054085,207.46112669407168,134532.38583208152,614.6476334365127,12.751549055258367
1014,0.641571439462628,2242,78274733.10708314,34912.905043302024,476,88516.3038810527,185.95862159885021,122004.70328393212,741.9282884516984,13.796796184567198
1021,0.4808242478217284,1206,37213576.39069229,30857.028516328603,54,43912.840514787655,813.2007502738454,77395.38211577403,112.30714807881564,9.132825707880873
1020,1.0999744672644527,1508,52737174.32196369,34971.60100925974,317,190523.72354549757,601.0212099227053,47943.99860309192,288.1885074917723,17.320740545852363
1050,0.4249759724974644,564,21499129.151118506,38119.023317586005,244,37131.95948503374,152.18016182390878,50589.04630483969,574.150106807405,8.73742561651654
1013,1.187055392440274,2133,67853322.47955485,31811.21541469988,347,71867.11610742712,207.10984468999172,57161.04144059044,292.3199727745301,6.054234416111552
1049,0.8057926486026172,910,31187391.955663737,34271.85929193817,252,45487.524191552395,180.50604837917618,38703.99166553334,312.7355411308495,5.6450656717252965
1047,1.9243858558431783,905,31542523.852685843,34853.61751677994,209,55711.721471424964,266.5632606288276,16390.95598053299,108.60607781199145,2.8950390225672606
1203,0.7241228286905866,588,20471943.91088223,34816.23114095617,273,52339.698943566786,191.72050895079408,28271.369303328192,377.00786273187816,7.22801393214068
1078,3.32500867149614,1253,41425491.55388042,33061.04673095006,722,154000.60857019655,213.29724178697583,12458.761960232834,217.1422908425453,4.631585171202021
1202,0.37939543067911385,472,17217687.730021894,36478.15197038537,214,38856.75441892578,181.57361878002703,45381.905889594964,564.0552908529821,10.241756035219666
1046,1.4224154490207894,1445,51146912.93418627,35395.78749770676,541,116866.69290950261,216.0197650822599,35957.78783856469,380.3389511639739,8.216073088207477
1200,3.611842697252914,987,37129779.89893235,37618.82461897908,331,157732.53850617315,476.5333489612482,10280.010236097054,91.64297222903731,4.367093246506581
