seg_idx,class,length_m,connector_count,speed_kph,graph_degree,betweenness,volume,voc,criticality_score,critical,pred_prob_critical,pred_critical
23165,service,26.903403939490193,3,,2,0.0,0.0,0.0,,,0.12904638,0
23166,service,13.381753204569332,2,,0,0.0,0.0,0.0,,,0.11884558,0
23167,service,26.59181356138354,3,,1,0.0,0.0,0.0,,,0.1322549,0
23168,service,5.919567094176572,2,,1,0.0,0.0,0.0,,,0.12017335,0
23169,service,8.770628699842069,2,,0,0.0,0.0,0.0,,,0.14867623,0
23170,service,35.37889327807277,3,,0,0.0,0.0,0.0,,,0.16967703,0
23171,service,84.93617434191609,2,,0,0.0,0.0,0.0,,,0.16937405,0
23172,tertiary,336.77061587304644,17,,5,0.0017725344987936263,0.0,0.0,,,0.44690076,0
23173,service,5.96187978578324,2,,1,0.0,0.0,0.0,,,0.1564755,0
23174,residential,173.52208374344593,9,,4,6.68487831987672e-05,0.0,0.0,,,0.30813923,0
23175,service,20.92532716205099,2,,0,0.0,0.0,0.0,,,0.1462612,0
23176,service,19.3461200861829,2,,0,0.0,0.0,0.0,,,0.14658415,0
23177,service,24.541654440068164,2,,0,0.0,0.0,0.0,,,0.14554843,0
23178,service,21.943059567000745,2,,0,0.0,0.0,0.0,,,0.14606155,0
23179,service,27.12093164531636,2,,1,0.0,0.0,0.0,,,0.14284083,0
23180,service,75.56010750105672,4,,0,0.0,0.0,0.0,,,0.18986768,0
23181,service,29.732049558921375,2,,1,0.0,0.0,0.0,,,0.14284083,0
23182,service,6.526472336016136,2,,0,0.0,0.0,0.0,,,0.14912574,0
23183,service,19.6462014769244,2,,0,0.0,0.0,0.0,,,0.14651278,0
23184,service,17.73553441785247,2,,0,0.0,0.0,0.0,,,0.14689049,0
23185,residential,139.48406532868495,7,,6,0.00010159457860327201,0.0,0.0,,,0.30095765,0
23186,service,14.35795706351984,2,,0,0.0,0.0,0.0,,,0.23523913,0
23187,service,24.154695382237495,2,,1,0.0,0.0,0.0,,,0.14273207,0
23188,service,19.914135645223002,2,,0,0.0,0.0,0.0,,,0.14645886,0
23189,service,21.287983896643365,2,,0,0.0,0.0,0.0,,,0.23338269,0
23190,residential,53.55541090487411,2,,5,0.00020403858817441962,0.0,0.0,,,0.22684962,0
23191,service,29.757358330081487,3,,1,0.0,0.0,0.0,,,0.15724358,0
23192,service,6.733766679896144,2,,1,0.0,0.0,0.0,,,0.15724358,0
23193,service,17.41222664282629,2,,0,0.0,0.0,0.0,,,0.14695989,0
23194,residential,213.3663620020167,14,,4,2.868780775438081e-06,0.0,0.0,,,0.4201944,0
23195,service,21.321755421154425,2,,1,0.0,0.0,0.0,,,0.18349701,0
23196,service,19.395853193146728,2,,1,0.0,0.0,0.0,,,0.18385625,0
23197,service,24.170491078640655,2,,0,0.0,0.0,0.0,,,0.18493392,0
23198,service,26.55081432774161,2,,1,0.0,0.0,0.0,,,0.18276459,0
23199,tertiary,179.63306587959306,5,,5,0.002038551815024477,0.0,0.0,,,0.50694126,1
23200,service,24.513545497773336,2,,0,0.0,0.0,0.0,,,0.14555894,0
23201,service,180.3346274946756,3,,0,0.0,0.0,0.0,,,0.17887905,0
23202,service,26.009057031954903,2,,3,0.0,0.0,0.0,,,0.2664916,0
23203,service,27.028398628938188,2,,3,0.0,0.0,0.0,,,0.2664916,0
23204,service,37.96840258887223,3,,1,0.0,0.0,0.0,,,0.1564755,0
23205,service,27.548212294399868,2,,1,0.0,0.0,0.0,,,0.16826689,0
23206,service,21.238763926529742,2,,1,0.0,0.0,0.0,,,0.16826689,0
23207,service,18.003096407951073,2,,0,0.0,974.963408,0.074297,0.004678179780690549,0.0,0.14683746,0
23208,service,24.485887566217876,2,,0,0.0,0.0,0.0,,,0.11712942,0
23209,service,22.609539963921623,2,,0,0.0,0.0,0.0,,,0.14592624,0
23210,service,34.769557293733165,2,,1,0.0,0.0,0.0,,,0.15539429,0
23211,residential,108.54765389597245,5,,4,7.877861847038081e-05,0.0,0.0,,,0.34707648,0
23212,service,19.950053710303823,3,,1,0.0,0.0,0.0,,,0.15539429,0
23213,service,36.470986578376625,2,,0,0.0,0.0,0.0,,,0.14438564,0
23214,service,21.08982869746575,2,,1,0.0,0.0,0.0,,,0.1445568,0
23215,service,17.056842662116757,2,,1,0.0,0.0,0.0,,,0.1445568,0
23216,service,23.85959193729017,2,,0,0.0,0.0,0.0,,,0.14568111,0
23217,service,15.155046991821928,2,,0,0.0,0.0,0.0,,,0.14740458,0
23218,service,21.199933987247547,2,,0,0.0,0.0,0.0,,,0.14620575,0
23219,service,46.42732023007164,2,,1,0.0,0.0,0.0,,,0.15507467,0
23220,residential,454.2603573580405,25,,5,5.7795946145330585e-05,0.0,0.0,,,0.34081036,0
23221,service,21.229221862630272,2,,1,0.0,0.0,0.0,,,0.1444425,0
23222,service,26.401619482913542,3,,1,0.0,0.0,0.0,,,0.15507467,0
23223,service,18.051673471859704,2,,1,0.0,0.0,0.0,,,0.1444425,0
23224,residential,214.8154682607437,11,,4,2.526717065345312e-07,0.0,0.0,,,0.33496347,0
23225,service,32.82695596222031,2,,0,0.0,0.0,0.0,,,0.14392757,0
23226,service,22.531474154537545,2,,0,0.0,0.0,0.0,,,0.14595447,0
23227,service,18.526083336319687,2,,1,0.0,0.0,0.0,,,0.14427958,0
23228,service,28.767590642473657,2,,0,0.0,0.0,0.0,,,0.14471501,0
23229,service,21.53045170145333,2,,1,0.0,0.0,0.0,,,0.12824598,0
23230,service,42.983356963758744,2,,1,0.0,0.0,0.0,,,0.12824598,0
23231,service,21.027178978239462,2,,0,0.0,0.0,0.0,,,0.14687747,0
23232,service,24.20648630101132,3,,0,0.0,0.0,0.0,,,0.17202473,0
23233,tertiary,149.55054620974067,9,,4,0.00167786260822595,0.0,0.0,,,0.3766696,0
23234,service,25.90045759021578,2,,0,0.0,0.0,0.0,,,0.1453063,0
23235,service,74.39886492711395,3,,0,0.0,0.0,0.0,,,0.13159463,0
23236,service,32.43139603174188,3,,0,0.0,0.0,0.0,,,0.1373323,0
23237,service,173.04149842627783,3,,0,0.0,0.0,0.0,,,0.22896941,0
23238,service,29.170467582686346,2,,2,0.0,0.0,0.0,,,0.1415596,0
23239,service,22.438944080425635,2,,1,0.0,0.0,0.0,,,0.14427958,0
23240,service,22.36475805306693,2,,2,0.0,0.0,0.0,,,0.1415596,0
23241,residential,454.1067475094163,21,,5,0.0002564970888787097,703.578207,0.036031,0.0045390598693339475,0.0,0.31209022,0
23242,service,23.975274397777376,2,,2,0.0,0.0,0.0,,,0.1415596,0
23243,service,15.258301879580065,2,,0,0.0,0.0,0.0,,,0.14738625,0
23244,service,20.1914515079923,2,,1,0.0,0.0,0.0,,,0.14420822,0
23245,service,21.545431861183246,2,,1,0.0,0.0,0.0,,,0.14420822,0
23246,service,52.67215648211878,2,,0,0.0,0.0,0.0,,,0.22718222,0
23247,service,15.367944376235524,2,,0,0.0,0.0,0.0,,,0.14736089,0
23248,service,25.480826687195453,2,,0,0.0,0.0,0.0,,,0.14540763,0
23249,service,13.805819638315837,2,,0,0.0,0.0,0.0,,,0.14767186,0
23250,service,31.68319265369465,2,,0,0.0,0.0,0.0,,,0.23061188,0
23251,service,20.926904713130018,2,,0,0.0,0.0,0.0,,,0.14626725,0
23252,tertiary,111.08726375307975,5,,4,0.001666770489887411,0.0,0.0,,,0.35555077,0
23253,service,17.173034092116534,2,,0,0.0,0.0,0.0,,,0.23448107,0
23254,service,27.50474801828416,2,,1,0.0,0.0,0.0,,,0.20049998,0
23255,service,21.326659696278796,2,,0,0.0,0.0,0.0,,,0.14620739,0
23256,service,25.077592327041536,3,,0,0.0,0.0,0.0,,,0.26569346,0
23257,service,22.847777174206865,2,,0,0.0,0.0,0.0,,,0.14587946,0
23258,service,65.46632848115647,4,,0,0.0,0.0,0.0,,,0.15843305,0
23259,service,10.67215860091824,2,,1,0.0,0.0,0.0,,,0.12428008,0
23260,service,8.15408419079713,2,,1,0.0,0.0,0.0,,,0.1318602,0
23261,service,39.89833369990531,4,,2,0.0,0.0,0.0,,,0.132406,0
23262,service,42.032054747778744,3,,3,0.0,0.0,0.0,,,0.12518574,0
23263,service,30.949410757907074,2,,1,0.0,0.0,0.0,,,0.13084729,0
23264,service,23.258643421631035,3,,2,0.0,0.0,0.0,,,0.12541653,0
23265,service,19.561278709265967,2,,0,0.0,0.0,0.0,,,0.14653009,0
23266,service,18.95001669835204,2,,0,0.0,0.0,0.0,,,0.14665009,0
23267,service,20.283913902201586,3,,0,0.0,0.0,0.0,,,0.17290965,0
23268,service,17.1425010760551,2,,0,0.0,0.0,0.0,,,0.14701156,0
23269,service,21.96714881285238,2,,4,0.0,0.0,0.0,,,0.27897403,0
23270,service,28.747421798941144,4,,2,0.0,0.0,0.0,,,0.16561007,0
23271,service,6.649444390542684,2,,1,0.0,0.0,0.0,,,0.16452584,0
23272,service,43.007235692198066,2,,0,0.0,0.0,0.0,,,0.14957829,0
23273,service,24.797021238810377,2,,4,0.0,0.0,0.0,,,0.27897403,0
23274,service,21.113541565021094,2,,0,0.0,0.0,0.0,,,0.1462217,0
23275,service,30.105771360317068,2,,0,0.0,0.0,0.0,,,0.14445202,0
23276,service,18.431938352417653,2,,0,0.0,0.0,0.0,,,0.14675245,0
23277,residential,111.00945446663528,4,,5,6.990660819820276e-05,0.0,0.0,,,0.20925282,0
23278,service,29.7489702965865,2,,0,0.0,0.0,0.0,,,0.14452195,0
23279,service,19.795524320969037,2,,0,0.0,0.0,0.0,,,0.14648235,0
23280,service,41.980814939604066,3,,1,0.0,0.0,0.0,,,0.15606877,0
23281,residential,81.86298422155338,5,,6,3.740352379082022e-05,0.0,0.0,,,0.26832005,0
23282,service,20.197090039807637,2,,0,0.0,0.0,0.0,,,0.14640291,0
23283,service,21.223071894960547,2,,0,0.0,0.0,0.0,,,0.14620002,0
23284,service,7.375541881751281,2,,1,0.0,0.0,0.0,,,0.15717705,0
23285,service,29.759861550860435,3,,1,0.0,0.0,0.0,,,0.15717705,0
23286,service,7.5563292519198715,2,,1,0.0,0.0,0.0,,,0.15820597,0
23287,service,19.814549945352773,3,,1,0.0,0.0,0.0,,,0.15820597,0
23288,residential,116.18911193585811,5,,6,5.228485358205967e-05,0.0,0.0,,,0.2377079,0
23289,residential,249.8122561262137,16,,6,9.281324372376524e-05,0.0,0.0,,,0.27268377,0
23290,service,26.387101537845368,2,,3,0.0,0.0,0.0,,,0.21457192,0
23291,service,13.67449336221281,2,,0,0.0,0.0,0.0,,,0.14769751,0
23292,service,37.77195901110239,3,,1,0.0,0.0,0.0,,,0.16342373,0
23293,service,23.113520174603373,3,,2,0.0,0.0,0.0,,,0.16110903,0
23294,service,5.255330556029414,2,,1,0.0,0.0,0.0,,,0.15753582,0
23295,service,28.43526602316036,3,,1,0.0,0.0,0.0,,,0.15753582,0
23296,service,17.682971102974218,2,,1,0.0,0.0,0.0,,,0.15321787,0
23297,service,17.520905478386794,2,,0,0.0,0.0,0.0,,,0.14693308,0
23298,service,6.586443070857625,2,,1,0.0,0.0,0.0,,,0.15797059,0
23299,service,30.40543472683245,2,,3,0.0,0.0,0.0,,,0.28121686,0
23300,service,27.779973265013698,3,,2,0.0,0.0,0.0,,,0.1607827,0
23301,service,34.40453888324983,3,,1,0.0,0.0,0.0,,,0.15681653,0
23302,service,6.161033385682612,2,,1,0.0,0.0,0.0,,,0.15681653,0
23303,service,37.06973803930318,3,,1,0.0,0.0,0.0,,,0.16318765,0
23304,service,15.252452929848872,2,,1,0.0,0.0,0.0,,,0.1640595,0
23305,service,32.53538911467066,3,,0,0.0,0.0,0.0,,,0.17016739,0
23306,service,17.029453600823263,2,,0,0.0,0.0,0.0,,,0.14705248,0
23307,service,15.774050063565744,2,,1,0.0,0.0,0.0,,,0.14474195,0
23308,service,16.458048684079507,2,,0,0.0,0.0,0.0,,,0.14714436,0
23309,service,20.643636537670655,2,,1,0.0,0.0,0.0,,,0.14474195,0
23310,service,23.187238396412305,3,,0,0.0,0.0,0.0,,,0.17226392,0
23311,service,23.6426692384949,2,,1,0.0,0.0,0.0,,,0.15636232,0
23312,service,21.047433660635733,2,,0,0.0,0.0,0.0,,,0.14623556,0
23313,service,21.54826075692071,3,,1,0.0,0.0,0.0,,,0.15636232,0
23314,service,22.4517663060191,2,,0,0.0,0.0,0.0,,,0.14596684,0
23315,service,5.763296955074608,2,,1,0.0,0.0,0.0,,,0.15606877,0
23316,service,27.98615041716111,2,,0,0.0,0.0,0.0,,,0.14486778,0
23317,residential,24.541915833960076,3,,4,8.483843542274248e-05,0.0,0.0,,,0.25779048,0
23318,residential,308.2024760988857,11,,6,8.629920443312281e-05,5983.604913,0.015001,0.029102529152408897,0.0,0.20365682,0
23319,service,24.21697337425028,2,,0,0.0,0.0,0.0,,,0.1456092,0
23320,service,18.359503002710884,2,,0,0.0,0.0,0.0,,,0.14676678,0
23321,service,16.86814568223467,2,,0,0.0,0.0,0.0,,,0.14706254,0
23322,service,22.540793732721024,2,,0,0.0,0.0,0.0,,,0.14593977,0
23323,service,16.996877033278036,2,,1,0.0,0.0,0.0,,,0.14423157,0
23324,service,44.16653023988575,3,,1,0.0,0.0,0.0,,,0.15551041,0
23325,service,28.81550368795068,2,,0,0.0,0.0,0.0,,,0.14615314,0
23326,service,6.507116136895763,2,,1,0.0,0.0,0.0,,,0.15831332,0
23327,service,6.316818840829577,2,,1,0.0,0.0,0.0,,,0.15311773,0
23328,service,31.213445892951125,3,,2,0.0,0.0,0.0,,,0.15195867,0
23329,service,8.99278186558057,2,,1,0.0,0.0,0.0,,,0.15551041,0
23330,residential,207.66881503043064,5,,6,1.602181164938901e-05,0.0,0.0,,,0.21649899,0
23331,service,27.617499445310273,2,,0,0.0,0.0,0.0,,,0.14494021,0
23332,service,22.291391602914516,2,,0,0.0,0.0,0.0,,,0.1459892,0
23333,service,17.739107062029095,2,,1,0.0,0.0,0.0,,,0.14600036,0
23334,service,26.821231353520094,2,,0,0.0,0.0,0.0,,,0.14509659,0
23335,service,15.715101502445204,2,,0,0.0,0.0,0.0,,,0.1472916,0
23336,service,25.241467915923465,2,,0,0.0,0.0,0.0,,,0.14540741,0
23337,service,24.45275305173315,2,,1,0.0,0.0,0.0,,,0.14423157,0
23338,residential,104.67831891480618,7,,5,7.272190046998461e-05,0.0,0.0,,,0.25089398,0
23339,service,22.88229588633208,2,,1,0.0,0.0,0.0,,,0.1437319,0
23340,service,17.96075334969899,2,,0,0.0,0.0,0.0,,,0.14684586,0
23341,service,23.15823436565947,2,,0,0.0,0.0,0.0,,,0.1458179,0
23342,service,22.797967923217993,2,,0,0.0,0.0,0.0,,,0.14588898,0
23343,service,15.112185897394925,2,,0,0.0,0.0,0.0,,,0.14741145,0
23344,residential,134.5080929680019,7,,6,1.3190986930612822e-05,0.0,0.0,,,0.23961213,0
23345,residential,220.2691319679727,10,,6,1.3576989758319108e-05,0.0,0.0,,,0.27078527,0
23346,service,28.129171446383104,2,,2,0.0,0.0,0.0,,,0.147453,0
23347,service,20.870852196947308,2,,0,0.0,0.0,0.0,,,0.1462889,0
23348,service,34.39352960721582,3,,1,0.0,0.0,0.0,,,0.15676573,0
23349,service,9.485106886721537,2,,0,0.0,0.0,0.0,,,0.14853336,0
23350,service,6.668705883233836,2,,1,0.0,0.0,0.0,,,0.15676573,0
23351,service,22.485720268688716,3,,0,0.0,0.0,0.0,,,0.17241295,0
23352,service,24.85838672473297,2,,0,0.0,0.0,0.0,,,0.1457214,0
23353,service,17.889652129949198,2,,0,0.0,0.0,0.0,,,0.14685994,0
23354,service,23.69155558926728,2,,1,0.0,0.0,0.0,,,0.1437319,0
23355,service,28.379039491481738,2,,1,0.0,0.0,0.0,,,0.18233134,0
23356,service,23.321694499598248,2,,0,0.0,0.0,0.0,,,0.1459311,0
23357,service,34.43372118262156,3,,0,0.0,0.0,0.0,,,0.1697285,0
23358,service,30.16055941226901,2,,4,8.445000661355473e-06,0.0,0.0,,,0.21818857,0
23359,service,20.02905769553836,2,,0,0.0,0.0,0.0,,,0.14643613,0
23360,residential,301.36873550568555,17,,4,1.1175211718540675e-07,0.0,0.0,,,0.2665283,0
23361,service,17.99932698725248,2,,0,0.0,0.0,0.0,,,0.1468382,0
23362,service,39.99720463282462,2,,0,0.0,0.0,0.0,,,0.1425619,0
23363,service,17.352958000640033,2,,0,0.0,0.0,0.0,,,0.1469664,0
23364,service,18.74273261468233,3,,2,0.0,0.0,0.0,,,0.19688724,0
23365,service,7.902378636937572,2,,1,0.0,0.0,0.0,,,0.19644357,0
23366,service,16.822271011607082,2,,0,0.0,0.0,0.0,,,0.18662314,0
23367,service,24.74167035241956,3,,1,0.0,0.0,0.0,,,0.19959621,0
23368,service,9.660071143551097,2,,1,0.0,0.0,0.0,,,0.19959621,0
23369,service,17.949564369585996,3,,1,0.0,0.0,0.0,,,0.19977458,0
23370,service,7.727696492551839,2,,1,0.0,0.0,0.0,,,0.19601546,0
23371,service,17.16456427886859,2,,1,0.0,0.0,0.0,,,0.19977458,0
23372,service,25.627689777042406,3,,2,0.0,0.0,0.0,,,0.19627187,0
23373,service,18.52303337955055,2,,0,0.0,0.0,0.0,,,0.18623117,0
23374,service,16.722677609496934,2,,1,0.0,0.0,0.0,,,0.184121,0
23375,service,19.064568641195372,2,,3,0.0,0.0,0.0,,,0.2609665,0
23376,service,17.2402383880578,2,,0,0.0,0.0,0.0,,,0.18652591,0
23377,service,17.546605666599284,2,,0,0.0,0.0,0.0,,,0.1864553,0
23378,service,18.342564202393955,3,,0,0.0,0.0,0.0,,,0.21768406,0
23379,service,18.736087311832417,2,,0,0.0,0.0,0.0,,,0.18618149,0
23380,service,16.760411682956782,3,,0,0.0,0.0,0.0,,,0.21809542,0
23381,residential,125.72335480803775,11,,5,5.911500462948831e-05,0.0,0.0,,,0.25090116,0
23382,residential,65.55002186212405,3,,7,3.378000264542189e-05,0.0,0.0,,,0.215748,0
23383,service,16.872586290350963,3,,0,0.0,0.0,0.0,,,0.21806775,0
23384,service,17.05734802281803,2,,0,0.0,0.0,0.0,,,0.18656798,0
23385,service,17.591238852261263,2,,1,0.0,0.0,0.0,,,0.19572882,0
23386,service,15.839611516625993,3,,2,0.0,0.0,0.0,,,0.19643919,0
23387,service,17.671878703892098,2,,0,0.0,0.0,0.0,,,0.18642643,0
23388,service,57.61901951532192,3,,4,0.0,0.0,0.0,,,0.18721154,0
23389,service,16.535428391684018,2,,0,0.0,0.0,0.0,,,0.18668875,0
23390,service,16.67055664631597,2,,0,0.0,0.0,0.0,,,0.1866575,0
23391,service,17.504498127721355,2,,1,0.0,0.0,0.0,,,0.19519411,0
23392,service,10.390699191234862,2,,1,0.0,0.0,0.0,,,0.1852013,0
23393,residential,341.59015123916686,23,,5,0.0,0.0,0.0,,,0.37632367,0
23394,service,16.3984028902058,2,,1,0.0,0.0,0.0,,,0.1852013,0
23395,service,18.25506925494236,2,,0,0.0,0.0,0.0,,,0.1862938,0
23396,service,18.388243373022867,2,,1,0.0,0.0,0.0,,,0.1842387,0
23397,service,16.758516475534442,2,,1,0.0,0.0,0.0,,,0.1842387,0
23398,service,10.187254923097143,2,,0,0.0,0.0,0.0,,,0.18823135,0
23399,service,17.427024680240095,2,,0,0.0,0.0,0.0,,,0.18648507,0
23400,service,18.321753845362075,2,,1,0.0,0.0,0.0,,,0.19560228,0
23401,service,27.044243195160192,3,,4,0.0,0.0,0.0,,,0.18721154,0
23402,service,15.924100838707059,2,,1,0.0,0.0,0.0,,,0.20664704,0
23403,service,33.45385077918805,2,,0,0.0,0.0,0.0,,,0.18296313,0
23404,residential,66.22457180065287,7,,2,0.0,0.0,0.0,,,0.23089752,0
23405,service,24.194149445535935,2,,4,0.0,0.0,0.0,,,0.18721154,0
23406,service,16.443704696605266,2,,2,0.0,0.0,0.0,,,0.18958959,0
23407,service,25.976426976198066,3,,4,0.0,0.0,0.0,,,0.18721154,0
23408,service,18.952980568313997,2,,1,0.0,0.0,0.0,,,0.19470969,0
23409,service,25.925749896245918,3,,4,8.445000661355473e-06,0.0,0.0,,,0.24990696,0
23410,service,15.607125696558224,2,,1,0.0,0.0,0.0,,,0.18326876,0
23411,service,12.746642066022996,2,,1,0.0,0.0,0.0,,,0.21419713,0
23412,service,20.43340997505026,3,,2,0.0,0.0,0.0,,,0.19353169,0
23413,service,13.32353154337516,2,,2,0.0,0.0,0.0,,,0.19765708,0
23414,service,27.88577756353353,5,,1,0.0,0.0,0.0,,,0.21757017,0
23415,service,20.337404937177126,2,,2,0.0,0.0,0.0,,,0.20830047,0
23416,service,15.406741644586644,2,,0,0.0,0.0,0.0,,,0.18694912,0
23417,service,28.009611149288535,2,,1,0.0,0.0,0.0,,,0.18326876,0
23418,service,20.83034347079896,4,,2,0.0,0.0,0.0,,,0.20763874,0
23419,residential,65.97997456157378,2,,6,4.222500330677737e-05,0.0,0.0,,,0.19961667,0
23420,service,14.41085723812745,2,,2,0.0,0.0,0.0,,,0.18958959,0
23421,service,39.82340213428092,2,,1,0.0,0.0,0.0,,,0.20522048,0
23422,service,40.51201778397011,3,,2,0.0,6129.86931,0.015337,0.029413032765140994,0.0,0.18958959,0
23423,service,12.114388460043816,2,,0,0.0,0.0,0.0,,,0.18770872,0
23424,service,16.596480114611065,2,,2,0.0,0.0,0.0,,,0.19119468,0
23425,service,22.273538152758228,2,,0,0.0,0.0,0.0,,,0.1853998,0
23426,service,24.58467157353485,3,,2,0.0,0.0,0.0,,,0.19119468,0
23427,service,11.205593147130063,2,,2,0.0,0.0,0.0,,,0.19119468,0
23428,service,23.814038704044645,2,,0,0.0,0.0,0.0,,,0.18502155,0
23429,service,16.836516927197344,2,,0,0.0,0.0,0.0,,,0.1866371,0
23430,service,15.165538779794826,3,,2,0.0,0.0,0.0,,,0.19196457,0
23431,service,10.099310413203174,2,,2,0.0,0.0,0.0,,,0.19196455,0
23432,service,15.36474920467883,3,,0,0.0,0.0,0.0,,,0.21846028,0
23433,service,11.92916200829041,2,,2,0.0,0.0,0.0,,,0.19640231,0
23434,service,25.190829792923942,2,,4,0.0,0.0,0.0,,,0.18687646,0
23435,service,25.64732938710756,3,,4,0.0,0.0,0.0,,,0.18687646,0
23436,service,26.890520908747053,3,,4,0.0,0.0,0.0,,,0.18687646,0
23437,residential,81.04506983000316,5,,7,2.9557502314744157e-05,0.0,0.0,,,0.1474175,0
23438,service,28.06421473779571,4,,5,8.445000661355473e-06,0.0,0.0,,,0.19009691,0
23439,residential,76.6019501334669,2,,7,2.9557502314744157e-05,0.0,0.0,,,0.1474175,0
23440,service,15.373245856167873,2,,1,0.0,0.0,0.0,,,0.1932165,0
23441,service,311.97404296113893,4,,0,0.0,0.0,0.0,,,0.26454023,0
23442,residential,63.82647442427282,2,,5,0.0,0.0,0.0,,,0.13977475,0
23443,residential,7.626841028590236,2,,5,0.0,0.0,0.0,,,0.13977475,0
23444,residential,33.11164507853437,2,,5,0.0,0.0,0.0,,,0.13977475,0
23445,residential,61.35874596689595,2,,7,0.00010134000793626569,0.0,0.0,,,0.1434334,0
23446,residential,78.36714308742168,2,,2,0.0,0.0,0.0,,,0.15208009,0
23447,residential,19.05931985505892,2,,4,0.00011823000925897663,0.0,0.0,,,0.14702535,0
23448,residential,53.06797772378851,2,,2,0.0,0.0,0.0,,,0.13622303,0
23449,residential,28.53324944171411,2,,2,0.0,0.0,0.0,,,0.1419413,0
23450,service,17.0603157135906,2,,0,0.0,0.0,0.0,,,0.14703055,0
23451,service,20.959729446085838,2,,0,0.0,0.0,0.0,,,0.14626764,0
23452,service,21.553028870298544,2,,0,0.0,0.0,0.0,,,0.14613849,0
23453,service,26.016377420960012,3,,0,0.0,0.0,0.0,,,0.17162944,0
23454,service,11.044451579093355,2,,1,0.0,0.0,0.0,,,0.14400466,0
23455,service,47.54992162034452,2,,1,0.0,0.0,0.0,,,0.14400466,0
23456,service,19.371285621605097,2,,0,0.0,0.0,0.0,,,0.14656746,0
23457,service,16.796264341483617,2,,1,0.0,0.0,0.0,,,0.15409695,0
23458,service,23.618060070891687,3,,2,0.0,0.0,0.0,,,0.15490216,0
23459,residential,393.35825207343817,24,,7,9.469577361476926e-05,0.0,0.0,,,0.28244716,0
23460,service,8.401321553652783,2,,0,0.0,0.0,0.0,,,0.14875013,0
23461,residential,167.46278664506565,7,,5,4.4725270162888246e-05,0.0,0.0,,,0.23327523,0
23462,service,30.394197300707944,3,,1,0.0,0.0,0.0,,,0.15584476,0
23463,service,5.0190069715036705,2,,1,0.0,0.0,0.0,,,0.15695424,0
23464,service,28.18873268969388,2,,0,0.0,0.0,0.0,,,0.14482996,0
23465,residential,109.09056899786363,4,,5,4.16469348872904e-05,0.0,0.0,,,0.22914237,0
23466,service,7.044303615925701,2,,0,0.0,0.0,0.0,,,0.14902192,0
23467,residential,171.023847024021,7,,6,3.9905770311543313e-07,0.0,0.0,,,0.25725207,0
23468,service,25.08397278713319,3,,1,0.0,0.0,0.0,,,0.15767172,0
23469,residential,91.85562860470513,4,,5,1.6030736300492237e-05,0.0,0.0,,,0.25418717,0
23470,service,34.22160172345109,3,,1,0.0,0.0,0.0,,,0.15695424,0
23471,service,34.56262835692687,2,,0,0.0,0.0,0.0,,,0.1437235,0
23472,service,30.992341625372262,3,,1,0.0,0.0,0.0,,,0.1557484,0
23473,service,19.61068217312986,2,,1,0.0,0.0,0.0,,,0.15584476,0
23474,service,18.66028283765187,2,,1,0.0,0.0,0.0,,,0.15767172,0
23475,service,27.886009816648446,2,,1,0.0,0.0,0.0,,,0.15498732,0
23476,service,32.49037228604114,3,,0,0.0,0.0,0.0,,,0.17081337,0
23477,service,29.18047072741528,2,,0,0.0,0.0,0.0,,,0.14647608,0
23478,service,19.825977973595638,3,,1,0.0,0.0,0.0,,,0.15788089,0
23479,service,18.530832879492976,2,,0,0.0,0.0,0.0,,,0.1471014,0
23480,service,20.92388600352257,2,,1,0.0,0.0,0.0,,,0.14403315,0
23481,service,17.77279989297655,2,,0,0.0,0.0,0.0,,,0.14688307,0
23482,service,29.652374454206516,2,,1,0.0,0.0,0.0,,,0.1438986,0
23483,service,22.553302565021173,2,,1,0.0,0.0,0.0,,,0.14403315,0
23484,service,18.41715936646565,2,,0,0.0,0.0,0.0,,,0.14691126,0
23485,service,16.7580078720422,2,,1,0.0,0.0,0.0,,,0.14434603,0
23486,service,20.073582522258192,2,,0,0.0,0.0,0.0,,,0.14642733,0
23487,service,32.23321227049548,2,,1,0.0,0.0,0.0,,,0.14210378,0
23488,service,15.595018794703321,2,,1,0.0,0.0,0.0,,,0.1438986,0
23489,residential,128.3634014025913,7,,7,4.222500330677737e-05,0.0,0.0,,,0.20243418,0
23490,service,33.88635418508292,2,,1,0.0,0.0,0.0,,,0.1545623,0
23491,service,21.617211184401942,2,,0,0.0,0.0,0.0,,,0.1461348,0
23492,service,24.082408725466664,2,,1,0.0,0.0,0.0,,,0.14361987,0
23493,service,26.87554283487801,2,,1,0.0,0.0,0.0,,,0.14361987,0
23494,service,22.39537662498273,2,,1,0.0,0.0,0.0,,,0.15336338,0
23495,service,15.545651545752817,2,,0,0.0,0.0,0.0,,,0.14734423,0
23496,service,21.16424976114556,2,,0,0.0,0.0,0.0,,,0.14621162,0
23497,service,29.89112965701168,2,,0,0.0,0.0,0.0,,,0.23178281,0
23498,service,27.97297084159883,2,,3,0.0,0.0,0.0,,,0.18478157,0
23499,service,23.450288356316968,3,,1,0.0,0.0,0.0,,,0.15635441,0
23500,service,16.337519453082226,2,,1,0.0,0.0,0.0,,,0.15489194,0
23501,service,23.515409487668393,2,,1,0.0,0.0,0.0,,,0.14434603,0
23502,service,31.31802768834951,2,,1,0.0,0.0,0.0,,,0.14210378,0
23503,service,27.84719531858742,3,,2,0.0,0.0,0.0,,,0.1542534,0
